# LAMMPS data file written by OVITO Basic 3.7.5
32800 atoms
5 atom types
0.0 90.51 xlo xhi
0.0 90.51 ylo yhi
0.0 181.02 zlo zhi

Atoms  # atomic

1 4 0.0 0.0 45.255
2 5 2.26275 2.26275 45.255
3 1 2.26275 0.0 47.5177
4 4 0.0 2.26275 47.5177
5 1 4.5255 0.0 45.255
6 1 6.78825 2.26275 45.255
7 4 6.78825 0.0 47.5177
8 1 4.5255 2.26275 47.5177
9 2 9.051 0.0 45.255
12 3 9.051 2.26275 47.5177
10 1 11.3138 2.26275 45.255
11 1 11.3138 0.0 47.5177
13 1 13.5765 0.0 45.255
16 4 13.5765 2.26275 47.5177
14 1 15.8392 2.26275 45.255
15 4 15.8392 0.0 47.5177
17 1 18.102 0.0 45.255
18 1 20.3648 2.26275 45.255
19 1 20.3648 0.0 47.5177
20 1 18.102 2.26275 47.5177
21 3 22.6275 0.0 45.255
24 1 22.6275 2.26275 47.5177
22 4 24.8903 2.26275 45.255
23 3 24.8903 0.0 47.5177
25 2 27.153 0.0 45.255
28 4 27.153 2.26275 47.5177
26 1 29.4157 2.26275 45.255
27 1 29.4157 0.0 47.5177
29 2 31.6785 0.0 45.255
30 1 33.9413 2.26275 45.255
31 1 33.9413 0.0 47.5177
32 1 31.6785 2.26275 47.5177
33 2 36.204 0.0 45.255
36 4 36.204 2.26275 47.5177
34 4 38.4667 2.26275 45.255
35 1 38.4667 0.0 47.5177
37 1 40.7295 0.0 45.255
40 2 40.7295 2.26275 47.5177
38 2 42.9922 2.26275 45.255
39 4 42.9922 0.0 47.5177
41 1 45.255 0.0 45.255
42 1 47.5177 2.26275 45.255
43 5 47.5177 0.0 47.5177
44 1 45.255 2.26275 47.5177
45 2 49.7805 0.0 45.255
46 2 52.0433 2.26275 45.255
47 1 52.0433 0.0 47.5177
48 2 49.7805 2.26275 47.5177
49 1 54.306 0.0 45.255
52 1 54.306 2.26275 47.5177
50 3 56.5688 2.26275 45.255
51 1 56.5688 0.0 47.5177
53 2 58.8315 0.0 45.255
56 4 58.8315 2.26275 47.5177
54 1 61.0943 2.26275 45.255
55 2 61.0943 0.0 47.5177
57 5 63.357 0.0 45.255
58 1 65.6197 2.26275 45.255
59 1 65.6197 0.0 47.5177
60 1 63.357 2.26275 47.5177
61 4 67.8825 0.0 45.255
64 5 67.8825 2.26275 47.5177
62 1 70.1453 2.26275 45.255
63 2 70.1453 0.0 47.5177
65 5 72.408 0.0 45.255
68 1 72.408 2.26275 47.5177
66 1 74.6707 2.26275 45.255
67 1 74.6707 0.0 47.5177
69 1 76.9335 0.0 45.255
70 1 79.1963 2.26275 45.255
71 1 79.1963 0.0 47.5177
72 1 76.9335 2.26275 47.5177
73 1 81.459 0.0 45.255
76 4 81.459 2.26275 47.5177
74 1 83.7218 2.26275 45.255
75 2 83.7218 0.0 47.5177
77 1 85.9845 0.0 45.255
80 3 85.9845 2.26275 47.5177
78 1 88.2473 2.26275 45.255
79 4 88.2473 0.0 47.5177
81 1 0.0 4.5255 45.255
82 5 2.26275 6.78825 45.255
83 4 2.26275 4.5255 47.5177
84 4 0.0 6.78825 47.5177
85 2 4.5255 4.5255 45.255
86 1 6.78825 6.78825 45.255
87 3 6.78825 4.5255 47.5177
88 1 4.5255 6.78825 47.5177
89 1 9.051 4.5255 45.255
92 1 9.051 6.78825 47.5177
90 1 11.3138 6.78825 45.255
91 1 11.3138 4.5255 47.5177
93 2 13.5765 4.5255 45.255
96 2 13.5765 6.78825 47.5177
94 1 15.8392 6.78825 45.255
95 2 15.8392 4.5255 47.5177
97 1 18.102 4.5255 45.255
98 3 20.3648 6.78825 45.255
99 2 20.3648 4.5255 47.5177
100 3 18.102 6.78825 47.5177
101 2 22.6275 4.5255 45.255
104 3 22.6275 6.78825 47.5177
102 3 24.8903 6.78825 45.255
103 1 24.8903 4.5255 47.5177
105 1 27.153 4.5255 45.255
108 2 27.153 6.78825 47.5177
106 3 29.4157 6.78825 45.255
107 3 29.4157 4.5255 47.5177
109 1 31.6785 4.5255 45.255
110 2 33.9413 6.78825 45.255
111 1 33.9413 4.5255 47.5177
112 5 31.6785 6.78825 47.5177
113 3 36.204 4.5255 45.255
116 1 36.204 6.78825 47.5177
114 1 38.4667 6.78825 45.255
115 1 38.4667 4.5255 47.5177
117 3 40.7295 4.5255 45.255
120 2 40.7295 6.78825 47.5177
118 2 42.9922 6.78825 45.255
119 1 42.9922 4.5255 47.5177
121 1 45.255 4.5255 45.255
122 1 47.5177 6.78825 45.255
123 2 47.5177 4.5255 47.5177
124 1 45.255 6.78825 47.5177
125 1 49.7805 4.5255 45.255
126 1 52.0433 6.78825 45.255
127 3 52.0433 4.5255 47.5177
128 3 49.7805 6.78825 47.5177
129 2 54.306 4.5255 45.255
132 3 54.306 6.78825 47.5177
130 2 56.5688 6.78825 45.255
131 1 56.5688 4.5255 47.5177
133 4 58.8315 4.5255 45.255
136 5 58.8315 6.78825 47.5177
134 4 61.0943 6.78825 45.255
135 2 61.0943 4.5255 47.5177
137 1 63.357 4.5255 45.255
138 3 65.6197 6.78825 45.255
139 1 65.6197 4.5255 47.5177
140 2 63.357 6.78825 47.5177
141 1 67.8825 4.5255 45.255
144 1 67.8825 6.78825 47.5177
142 5 70.1453 6.78825 45.255
143 2 70.1453 4.5255 47.5177
145 1 72.408 4.5255 45.255
148 1 72.408 6.78825 47.5177
146 1 74.6707 6.78825 45.255
147 1 74.6707 4.5255 47.5177
149 1 76.9335 4.5255 45.255
150 1 79.1963 6.78825 45.255
151 2 79.1963 4.5255 47.5177
152 3 76.9335 6.78825 47.5177
153 2 81.459 4.5255 45.255
156 1 81.459 6.78825 47.5177
154 1 83.7218 6.78825 45.255
155 1 83.7218 4.5255 47.5177
157 1 85.9845 4.5255 45.255
160 1 85.9845 6.78825 47.5177
158 1 88.2473 6.78825 45.255
159 1 88.2473 4.5255 47.5177
161 3 0.0 9.051 45.255
163 3 2.26275 9.051 47.5177
165 1 4.5255 9.051 45.255
167 1 6.78825 9.051 47.5177
169 3 9.051 9.051 45.255
171 4 11.3138 9.051 47.5177
173 1 13.5765 9.051 45.255
175 1 15.8392 9.051 47.5177
177 2 18.102 9.051 45.255
179 1 20.3648 9.051 47.5177
181 3 22.6275 9.051 45.255
183 1 24.8903 9.051 47.5177
185 3 27.153 9.051 45.255
187 1 29.4157 9.051 47.5177
189 1 31.6785 9.051 45.255
191 1 33.9413 9.051 47.5177
193 1 36.204 9.051 45.255
195 4 38.4667 9.051 47.5177
197 1 40.7295 9.051 45.255
199 2 42.9922 9.051 47.5177
201 1 45.255 9.051 45.255
203 4 47.5177 9.051 47.5177
205 1 49.7805 9.051 45.255
207 2 52.0433 9.051 47.5177
209 3 54.306 9.051 45.255
211 1 56.5688 9.051 47.5177
213 1 58.8315 9.051 45.255
215 1 61.0943 9.051 47.5177
217 5 63.357 9.051 45.255
219 1 65.6197 9.051 47.5177
221 1 67.8825 9.051 45.255
223 1 70.1453 9.051 47.5177
225 4 72.408 9.051 45.255
227 1 74.6707 9.051 47.5177
229 1 76.9335 9.051 45.255
231 3 79.1963 9.051 47.5177
233 4 81.459 9.051 45.255
235 4 83.7218 9.051 47.5177
237 4 85.9845 9.051 45.255
239 3 88.2473 9.051 47.5177
162 4 2.26275 11.3138 45.255
164 4 0.0 11.3138 47.5177
241 5 0.0 13.5765 45.255
243 1 2.26275 13.5765 47.5177
166 2 6.78825 11.3138 45.255
168 1 4.5255 11.3138 47.5177
245 3 4.5255 13.5765 45.255
247 1 6.78825 13.5765 47.5177
172 1 9.051 11.3138 47.5177
249 4 9.051 13.5765 45.255
170 2 11.3138 11.3138 45.255
176 1 13.5765 11.3138 47.5177
251 3 11.3138 13.5765 47.5177
253 1 13.5765 13.5765 45.255
174 3 15.8392 11.3138 45.255
255 1 15.8392 13.5765 47.5177
178 1 20.3648 11.3138 45.255
180 4 18.102 11.3138 47.5177
